Year,i,Q_121221,V_121221,Q_121229,V_121229
2012,4,0.1,0.33,0.0,0.0
2012,8,0.0,0.0,0.42,0.08
2012,12,0.0,0.0,0.0,0.0
2012,16,0.0,0.0,0.0,0.0
2012,20,0.0,0.0,0.0,0.0
2012,24,0.0,0.0,0.0,0.0
2012,28,0.0,0.0,0.0,0.0
2012,31,0.0,0.0,0.0,0.0
2012,32,0.02,0.03,0.07,0.36
2012,36,0.38,0.25,0.34,0.39
2012,40,0.03,0.06,0.05,0.07
2012,44,0.0,0.0,0.0,0.0
2012,48,0.0,0.0,0.0,0.0
2012,50,0.0,0.0,0.0,0.0
2012,51,0.0,0.0,0.0,0.0
2012,52,0.0,0.0,0.0,0.0
2012,56,0.02,0.07,0.13,0.08
2012,60,0.0,0.0,0.0,0.0
2012,64,0.0,0.0,0.0,0.0
2012,68,0.0,0.0,0.0,0.0
2012,70,0.0,0.0,0.0,0.0
2012,72,0.0,0.0,0.0,0.0
2012,76,0.03,0.03,0.05,0.08
2012,84,0.0,0.0,0.0,0.0
2012,86,0.0,0.0,0.0,0.0
2012,90,53.6,27.3,0.0,0.0
2012,92,0.0,0.0,0.0,0.0
2012,96,0.0,0.0,0.0,0.0
2012,100,0.0,0.28,0.05,0.01
2012,104,2.25,0.81,0.06,0.08
2012,108,0.0,0.0,0.0,0.0
2012,112,0.01,0.0,0.01,0.01
2012,116,0.13,0.0,0.15,0.1
2012,120,0.0,0.0,0.0,0.0
2012,124,0.2,0.4,0.9,2.03
2012,132,0.0,0.0,0.0,0.0
2012,136,0.0,0.0,0.0,0.0
2012,140,0.0,0.0,0.0,0.0
2012,144,0.11,0.1,0.07,0.06
2012,148,0.0,0.0,0.03,0.42
2012,152,9.9,10.13,57.46,63.53
2012,156,1.22,2.76,0.06,0.25
2012,162,0.0,0.0,0.0,0.0
2012,166,0.0,0.0,0.0,0.0
2012,170,0.0,0.0,0.0,0.0
2012,174,0.0,0.0,0.0,0.0
2012,175,0.0,0.0,0.0,0.0
2012,178,0.0,0.0,0.0,0.0
2012,180,0.0,0.0,0.0,0.0
2012,184,0.0,0.0,0.0,0.0
2012,188,0.0,0.05,0.0,0.0
2012,191,0.14,0.06,0.0,0.0
2012,192,0.0,0.0,0.0,0.0
2012,196,0.0,0.0,0.27,0.08
2012,203,0.02,0.07,0.0,0.01
2012,204,0.0,0.0,0.0,0.0
2012,208,0.44,1.12,0.08,0.28
2012,212,0.0,0.0,0.0,0.0
2012,214,0.0,0.0,0.0,0.0
2012,218,0.01,0.06,0.01,0.07
2012,222,0.0,0.01,0.0,0.0
2012,226,0.0,0.0,0.0,0.0
2012,231,0.0,0.0,0.0,0.0
2012,232,0.0,0.0,0.0,0.0
2012,233,0.1,0.23,0.0,0.0
2012,238,0.0,0.0,0.0,0.0
2012,242,0.24,0.04,0.53,3.6
2012,246,0.0,0.0,0.0,0.01
2012,251,0.14,0.23,0.19,0.59
2012,258,0.0,0.0,0.01,0.28
2012,260,0.0,0.0,0.0,0.0
2012,262,0.0,0.0,0.0,0.0
2012,266,0.0,0.0,0.0,0.0
2012,268,0.0,0.0,0.0,0.0
2012,270,0.0,0.0,0.0,0.0
2012,275,0.0,0.0,0.0,0.0
2012,276,0.02,0.09,0.0,0.04
2012,288,0.0,0.0,0.0,0.0
2012,292,0.0,0.0,0.0,0.0
2012,296,99.41,42.39,88.88,79.48
2012,300,0.01,0.03,0.0,0.32
2012,304,0.04,0.08,0.0,0.0
2012,308,0.0,0.0,0.0,0.0
2012,316,0.0,0.0,0.0,0.32
2012,320,0.0,0.0,0.01,0.02
2012,324,0.0,0.0,0.0,0.0
2012,328,0.0,0.0,0.0,0.0
2012,332,0.0,0.0,0.0,0.01
2012,340,0.0,0.0,0.0,0.0
2012,344,0.05,0.08,0.01,0.05
2012,348,0.02,0.0,0.0,0.01
2012,352,463.96,25.39,24.91,22.27
2012,360,33.21,10.69,26.45,17.41
2012,364,0.04,0.03,0.0,0.01
2012,368,0.0,0.0,0.0,0.0
2012,372,1.03,0.61,14.52,7.77
2012,376,0.36,1.16,0.01,0.04
2012,380,0.0,0.01,0.01,0.02
2012,384,0.0,0.0,0.0,0.0
2012,388,0.0,0.0,0.0,0.0
2012,392,0.12,0.91,0.01,0.21
2012,398,0.0,0.0,0.0,0.0
2012,400,0.0,0.0,0.0,0.0
2012,404,0.01,0.01,0.0,0.0
2012,408,1.51,0.47,1.21,0.71
2012,410,3.65,8.06,0.16,1.97
2012,414,0.0,0.0,0.0,0.0
2012,417,0.0,0.0,0.0,0.0
2012,418,0.0,0.1,1.11,1.59
2012,422,0.01,0.05,0.0,0.04
2012,426,0.81,0.09,0.0,0.0
2012,428,0.33,0.7,0.0,0.03
2012,430,0.0,0.0,0.0,0.0
2012,434,0.0,0.0,0.0,0.0
2012,440,0.12,0.39,0.04,0.28
2012,442,0.0,0.01,0.0,0.0
2012,446,0.01,0.05,0.0,0.0
2012,450,22.96,7.89,9.45,4.02
2012,454,0.0,0.0,0.0,0.0
2012,458,0.05,0.03,0.01,0.01
2012,462,0.0,0.0,0.0,0.0
2012,466,0.0,0.0,0.0,0.0
2012,470,0.0,0.01,0.0,0.0
2012,478,0.0,0.0,0.0,0.0
2012,480,0.0,0.0,3.3,1.38
2012,484,0.06,0.06,0.03,0.07
2012,490,0.09,0.25,0.09,0.22
2012,496,0.0,0.0,0.0,0.0
2012,498,0.0,0.0,0.0,0.0
2012,499,0.0,0.0,0.0,0.0
2012,500,0.0,0.0,0.0,0.0
2012,504,10.99,10.64,6.67,18.38
2012,508,0.0,0.0,0.0,0.0
2012,512,0.0,0.0,0.0,0.0
2012,516,0.42,0.26,0.45,0.61
2012,520,0.0,0.0,0.0,0.0
2012,524,0.0,0.0,0.0,0.0
2012,528,0.08,0.37,0.03,0.16
2012,531,0.0,0.0,0.0,0.0
2012,533,0.0,0.0,0.0,0.0
2012,534,0.0,0.0,0.0,0.0
2012,535,0.0,0.0,0.0,0.0
2012,540,0.0,0.0,0.0,0.0
2012,548,0.0,0.0,0.0,0.0
2012,554,0.05,2.18,0.03,0.5
2012,558,0.0,0.0,0.0,0.0
2012,562,2.1,1.39,0.0,0.0
2012,566,0.0,0.0,0.0,0.0
2012,570,0.0,0.0,0.0,0.0
2012,574,0.0,0.0,0.0,0.0
2012,579,0.09,0.05,0.25,0.44
2012,580,0.0,0.0,0.0,0.0
2012,583,0.0,0.0,0.0,0.0
2012,584,0.0,0.0,0.0,0.0
2012,585,0.0,0.0,0.0,0.0
2012,586,0.0,0.0,0.0,0.0
2012,591,0.0,0.01,0.0,0.02
2012,598,0.0,0.0,0.0,0.0
2012,600,0.0,0.0,0.0,0.0
2012,604,0.12,0.11,40.45,28.82
2012,608,9.68,6.22,20.24,16.55
2012,612,0.0,0.0,0.0,0.0
2012,616,0.0,0.01,0.01,0.02
2012,620,0.1,0.06,0.51,0.65
2012,624,0.0,0.0,0.0,0.0
2012,626,4.07,1.67,0.0,0.0
2012,634,0.0,0.0,0.0,0.0
2012,642,0.0,0.0,0.0,0.0
2012,643,0.02,0.07,0.0,0.0
2012,646,0.0,0.0,0.0,0.0
2012,654,0.0,0.0,0.0,0.0
2012,659,0.0,0.0,0.0,0.0
2012,660,0.0,0.0,0.0,0.0
2012,662,0.0,0.0,0.0,0.0
2012,666,0.0,0.0,0.0,0.0
2012,670,0.0,0.0,0.0,0.0
2012,674,0.0,0.0,0.0,0.0
2012,678,0.0,0.0,0.0,0.0
2012,682,0.0,0.0,0.0,0.0
2012,686,0.0,0.0,2.64,11.45
2012,688,0.02,0.02,0.0,0.0
2012,690,0.0,0.0,0.0,0.0
2012,694,0.0,0.0,0.0,0.0
2012,699,0.07,0.18,0.1,0.77
2012,702,0.03,0.1,0.02,0.03
2012,703,0.0,0.02,0.09,0.01
2012,704,0.11,0.27,0.98,0.69
2012,705,0.01,0.06,0.01,0.09
2012,706,0.0,0.0,0.0,0.0
2012,710,0.28,0.23,0.79,0.67
2012,716,0.0,0.0,0.0,0.0
2012,724,0.1,0.17,0.13,0.19
2012,728,0.0,0.0,0.0,0.0
2012,729,0.0,0.0,0.0,0.0
2012,740,0.0,0.0,0.0,0.0
2012,748,0.0,0.0,0.0,0.0
2012,752,0.02,0.36,0.01,0.04
2012,757,0.0,0.0,0.0,0.03
2012,760,0.0,0.0,0.0,0.0
2012,762,0.0,0.0,0.0,0.0
2012,764,0.05,0.36,0.06,0.26
2012,768,0.0,0.0,0.0,0.0
2012,772,0.0,0.0,0.0,0.0
2012,776,1645.11,1578.21,0.23,0.81
2012,780,0.0,0.01,0.0,0.0
2012,784,0.0,0.01,0.0,0.0
2012,788,0.0,0.07,0.0,0.01
2012,792,0.0,0.0,0.05,0.05
2012,795,0.0,0.0,0.0,0.0
2012,796,0.0,0.0,0.0,0.0
2012,798,0.0,0.0,0.0,0.0
2012,800,0.0,0.0,0.0,0.0
2012,804,0.0,0.0,0.0,0.01
2012,807,0.0,0.0,0.0,0.0
2012,818,0.0,0.0,0.03,0.04
2012,826,0.17,0.32,0.09,0.33
2012,834,88.05,20.78,145.28,84.33
2012,842,0.05,0.22,0.02,0.15
2012,854,0.03,0.1,0.01,0.01
2012,858,0.0,0.0,0.0,0.0
2012,860,0.0,0.0,0.0,0.0
2012,862,0.0,0.0,0.0,0.0
2012,876,0.0,0.0,0.0,0.0
2012,882,0.0,0.0,0.0,0.0
2012,887,0.03,0.07,0.0,0.0
2012,894,0.0,0.0,0.03,0.0
2014,4,0.0,0.0,0.0,0.0
2014,8,0.0,0.0,0.0,0.0
2014,12,0.0,0.0,0.0,0.0
2014,16,0.0,0.0,0.0,0.0
2014,20,0.0,0.0,0.0,0.0
2014,24,0.0,0.0,0.0,0.0
2014,28,0.0,0.0,0.0,0.0
2014,31,0.0,0.0,0.0,0.0
2014,32,0.09,0.21,0.14,0.48
2014,36,0.26,0.2,0.24,0.31
2014,40,0.05,0.12,0.01,0.03
2014,44,0.0,0.0,0.0,0.0
2014,48,0.0,0.0,0.0,0.0
2014,50,0.0,0.0,0.0,0.0
2014,51,0.0,0.0,0.0,0.0
2014,52,0.0,0.0,0.0,0.0
2014,56,0.03,0.05,0.07,0.09
2014,60,0.0,0.0,0.0,0.0
2014,64,0.0,0.0,0.0,0.0
2014,68,0.0,0.0,0.0,0.0
2014,70,0.0,0.0,0.0,0.0
2014,72,0.0,0.0,0.0,0.0
2014,76,0.05,0.04,0.06,0.11
2014,84,0.0,0.0,0.0,0.0
2014,86,0.0,0.0,0.0,0.0
2014,90,67.11,27.89,21.37,21.94
2014,92,0.0,0.0,0.0,0.0
2014,96,0.0,0.0,0.0,0.0
2014,100,0.02,0.04,0.0,0.0
2014,104,0.04,0.01,0.04,0.0
2014,108,0.21,0.04,0.0,0.0
2014,112,0.0,0.0,0.04,0.19
2014,116,0.0,0.0,0.0,0.0
2014,120,0.38,0.11,0.01,0.05
2014,124,0.17,0.32,1.11,1.9
2014,132,0.0,0.0,0.0,0.0
2014,136,0.0,0.0,0.0,0.0
2014,140,0.0,0.0,0.0,0.0
2014,144,0.93,0.21,0.26,0.09
2014,148,0.0,0.0,0.0,0.0
2014,152,8.4,7.77,56.96,84.09
2014,156,1.2,2.26,0.06,0.22
2014,162,0.0,0.0,0.0,0.0
2014,166,0.0,0.0,0.0,0.0
2014,170,0.0,0.01,0.0,0.0
2014,174,0.0,0.0,0.0,0.0
2014,178,0.0,0.0,0.0,0.0
2014,180,0.0,0.0,0.0,0.0
2014,184,0.0,0.0,0.0,0.0
2014,188,0.0,0.03,0.0,0.04
2014,191,0.13,0.05,0.0,0.0
2014,192,0.0,0.0,0.04,1.92
2014,196,0.01,0.0,0.0,0.0
2014,203,0.0,0.03,0.0,0.01
2014,204,0.0,0.0,0.0,0.0
2014,208,0.24,0.83,0.06,0.05
2014,212,0.0,0.0,0.0,0.0
2014,214,0.0,0.0,0.0,0.0
2014,218,0.04,0.34,0.0,0.07
2014,222,0.0,0.0,0.0,0.0
2014,226,0.0,0.0,0.0,0.0
2014,231,0.0,0.0,0.0,0.0
2014,232,0.0,0.0,0.0,0.0
2014,233,0.01,0.08,0.0,0.0
2014,238,0.0,0.0,0.0,0.0
2014,242,0.0,0.0,0.0,0.06
2014,246,0.0,0.0,0.01,0.01
2014,251,0.14,0.26,0.17,0.49
2014,258,0.0,0.0,0.0,0.29
2014,260,0.0,0.0,0.0,0.0
2014,262,0.0,0.0,0.0,0.0
2014,266,0.0,0.0,0.0,0.0
2014,268,0.0,0.0,0.0,0.02
2014,270,0.0,0.0,0.0,0.0
2014,275,0.0,0.0,0.0,0.0
2014,276,0.03,0.09,0.01,0.04
2014,288,0.0,0.0,0.0,0.0
2014,292,0.0,0.0,0.0,0.0
2014,296,313.78,97.33,0.0,0.0
2014,300,0.0,0.01,0.0,0.21
2014,304,0.0,0.0,0.0,0.0
2014,308,0.0,0.0,0.0,0.0
2014,316,0.07,0.81,0.03,1.06
2014,320,0.0,0.0,0.0,0.01
2014,324,0.0,0.0,0.0,0.0
2014,328,0.0,0.0,0.0,0.0
2014,332,0.0,0.0,0.0,0.0
2014,340,0.0,0.0,0.0,0.0
2014,344,0.08,0.11,0.02,0.11
2014,348,0.02,0.02,0.01,0.04
2014,352,14.17,7.35,312.41,55.02
2014,360,50.97,22.29,23.76,16.95
2014,364,0.03,0.02,0.04,0.01
2014,368,0.0,0.0,0.0,0.0
2014,372,1.39,0.64,18.12,8.1
2014,376,0.73,5.11,0.01,1.81
2014,380,0.01,0.02,0.01,0.02
2014,384,0.0,0.0,0.0,0.0
2014,388,0.0,0.01,0.0,0.22
2014,392,0.16,0.67,0.01,0.15
2014,398,0.0,0.0,0.0,0.0
2014,400,0.01,0.01,0.0,0.01
2014,404,0.49,0.08,0.0,0.0
2014,408,1.3,1.05,16.35,4.66
2014,410,3.19,5.98,0.07,0.6
2014,414,0.0,0.0,0.0,0.0
2014,417,0.0,0.0,0.0,0.0
2014,418,0.0,0.03,0.0,0.03
2014,422,0.01,0.04,0.01,0.01
2014,426,0.0,0.0,0.0,0.0
2014,428,0.29,0.5,0.0,0.0
2014,430,0.0,0.0,0.0,0.0
2014,434,0.0,0.0,0.0,0.0
2014,440,0.15,0.28,0.01,0.1
2014,442,0.0,0.01,0.0,0.0
2014,446,0.0,0.0,0.0,0.0
2014,450,20.14,4.17,14.45,8.9
2014,454,0.0,0.0,0.0,0.0
2014,458,0.2,0.13,0.01,0.05
2014,462,0.0,0.0,0.0,0.0
2014,466,0.0,0.0,0.0,0.0
2014,470,0.0,0.0,0.0,0.02
2014,478,0.0,0.0,0.0,0.0
2014,480,0.01,0.02,0.38,0.17
2014,484,0.08,0.25,0.08,0.09
2014,490,0.08,0.39,0.01,0.13
2014,496,0.0,0.0,0.0,0.0
2014,498,0.0,0.0,0.0,0.0
2014,499,0.0,0.0,0.0,0.0
2014,500,0.0,0.0,0.0,0.0
2014,504,4.64,4.36,6.03,16.58
2014,508,0.0,0.0,0.0,0.0
2014,512,0.0,0.0,0.0,0.0
2014,516,0.0,0.0,0.0,0.0
2014,520,0.0,0.0,0.0,0.0
2014,524,0.0,0.0,0.0,0.0
2014,528,0.1,0.48,0.04,0.13
2014,531,0.0,0.01,0.0,0.0
2014,533,0.0,0.0,0.0,0.0
2014,534,0.0,0.0,0.0,0.0
2014,535,0.0,0.0,0.0,0.0
2014,540,0.0,0.0,0.0,0.0
2014,548,0.0,0.0,0.05,0.48
2014,554,0.04,0.83,0.01,0.06
2014,558,0.0,0.0,0.0,0.0
2014,562,0.0,0.0,0.0,0.0
2014,566,0.01,0.0,0.0,0.0
2014,570,0.0,0.0,0.0,0.0
2014,574,0.0,0.0,0.0,0.0
2014,579,0.01,0.04,0.49,0.83
2014,580,0.0,0.0,0.0,0.0
2014,583,0.0,0.0,0.0,0.0
2014,584,0.0,0.0,0.0,0.0
2014,585,0.0,0.0,0.0,0.0
2014,586,0.0,0.0,0.0,0.0
2014,591,0.31,0.1,0.17,0.14
2014,598,1.05,0.37,0.0,0.0
2014,600,0.0,0.0,0.0,0.0
2014,604,0.24,0.27,44.23,39.4
2014,608,5.16,4.88,11.0,12.99
2014,612,0.0,0.0,0.0,0.0
2014,616,0.0,0.0,0.05,0.06
2014,620,0.17,0.31,0.27,0.56
2014,624,0.0,0.0,0.0,0.0
2014,626,0.0,0.0,38.89,20.51
2014,634,0.0,0.0,0.0,0.0
2014,642,0.01,0.02,0.0,0.01
2014,643,0.03,0.08,0.01,0.0
2014,646,0.0,0.0,0.0,0.0
2014,652,0.0,0.0,0.0,0.0
2014,654,0.0,0.0,0.0,0.0
2014,659,0.0,0.0,0.0,0.0
2014,660,0.0,0.0,0.0,0.0
2014,662,0.0,0.0,0.0,0.0
2014,666,0.0,0.0,0.0,0.0
2014,670,0.0,0.0,0.0,0.0
2014,674,0.0,0.0,0.0,0.0
2014,678,0.0,0.0,0.0,0.0
2014,682,0.0,0.0,0.0,0.0
2014,686,0.02,0.02,0.3,1.58
2014,688,0.03,0.01,0.0,0.0
2014,690,0.0,0.0,0.0,0.0
2014,694,0.0,0.0,0.0,0.0
2014,699,0.06,0.26,0.04,0.53
2014,702,0.02,0.1,0.0,0.02
2014,703,0.01,0.02,0.05,0.01
2014,704,0.17,0.21,0.29,0.3
2014,705,0.01,0.09,0.03,0.25
2014,706,0.0,0.0,0.0,0.0
2014,710,0.82,0.3,0.5,0.77
2014,716,0.0,0.0,0.0,0.0
2014,724,0.24,0.72,0.18,0.29
2014,728,0.0,0.0,0.0,0.0
2014,729,0.0,0.0,0.2,0.04
2014,740,0.0,0.0,0.0,0.0
2014,748,0.0,0.0,0.0,0.0
2014,752,0.01,0.14,0.01,0.14
2014,757,0.0,0.01,0.0,0.01
2014,760,0.0,0.0,0.18,0.73
2014,762,0.0,0.0,0.0,0.0
2014,764,0.14,0.35,0.05,0.17
2014,768,0.0,0.0,0.0,0.0
2014,772,0.0,0.0,0.0,0.0
2014,776,173.86,93.95,25.69,5.46
2014,780,0.0,0.01,0.0,0.0
2014,784,0.07,0.03,0.02,0.0
2014,788,0.0,0.05,0.06,0.05
2014,792,0.0,0.01,0.0,0.0
2014,795,0.0,0.0,0.0,0.0
2014,796,0.0,0.0,0.0,0.0
2014,798,0.0,0.0,0.0,0.0
2014,800,0.01,0.01,0.0,0.0
2014,804,0.0,0.0,0.0,0.04
2014,807,0.0,0.0,0.0,0.0
2014,818,0.02,0.01,0.01,0.02
2014,826,0.22,0.32,0.12,0.38
2014,834,28.05,11.94,56.28,24.04
2014,842,0.07,0.24,0.02,0.16
2014,854,0.0,0.03,0.0,0.0
2014,858,0.0,0.0,0.0,0.0
2014,860,0.0,0.0,0.0,0.0
2014,862,0.0,0.0,0.0,0.0
2014,876,0.0,0.0,0.0,0.0
2014,882,0.0,0.0,0.0,0.0
2014,887,0.12,0.32,0.0,0.0
2014,894,0.0,0.0,0.0,0.0
2013,4,0.0,0.0,0.0,0.0
2013,8,0.0,0.0,0.0,0.0
2013,12,0.0,0.0,0.0,0.0
2013,16,0.0,0.0,0.0,0.0
2013,20,0.0,0.0,0.0,0.0
2013,24,0.0,0.0,0.0,0.0
2013,28,0.0,0.0,0.0,0.0
2013,31,0.0,0.0,0.0,0.0
2013,32,0.02,0.05,0.06,0.37
2013,36,0.28,0.18,0.2,0.27
2013,40,0.04,0.11,0.02,0.06
2013,44,0.0,0.0,0.0,0.0
2013,48,0.0,0.0,0.0,0.0
2013,50,0.0,0.0,0.0,0.0
2013,51,0.0,0.0,0.0,0.0
2013,52,0.0,0.0,0.0,0.0
2013,56,0.01,0.05,0.05,0.07
2013,60,0.0,0.0,0.0,0.01
2013,64,0.0,0.0,0.0,0.0
2013,68,0.0,0.0,0.36,1.22
2013,70,0.0,0.0,0.0,0.0
2013,72,0.0,0.0,0.0,0.0
2013,76,0.05,0.04,0.03,0.07
2013,84,0.0,0.0,0.0,0.0
2013,86,0.0,0.0,0.0,0.0
2013,90,86.96,35.69,36.29,30.56
2013,92,0.0,0.0,0.0,0.0
2013,96,0.0,0.0,0.0,0.0
2013,100,0.01,0.37,0.0,0.0
2013,104,0.44,0.15,0.2,0.12
2013,108,0.0,0.0,0.02,0.0
2013,112,0.01,0.01,0.02,0.03
2013,116,0.02,0.0,0.0,0.0
2013,120,0.0,0.0,0.02,0.08
2013,124,0.11,0.22,0.96,1.86
2013,132,0.0,0.0,0.0,0.0
2013,136,0.0,0.0,0.0,0.0
2013,140,0.0,0.0,0.0,0.0
2013,144,0.08,0.25,0.33,0.24
2013,148,0.0,0.0,0.0,0.0
2013,152,9.27,8.18,55.79,79.58
2013,156,1.07,2.62,0.05,0.13
2013,162,0.0,0.0,0.0,0.0
2013,166,0.0,0.0,0.0,0.0
2013,170,0.0,0.0,0.0,0.0
2013,174,0.0,0.0,0.0,0.0
2013,175,0.0,0.0,0.0,0.0
2013,178,0.0,0.0,0.0,0.0
2013,180,0.0,0.0,0.0,0.0
2013,184,0.0,0.0,0.0,0.0
2013,188,0.0,0.07,0.0,0.0
2013,191,0.46,0.19,0.0,0.0
2013,192,0.0,0.0,0.14,2.89
2013,196,0.01,0.01,0.46,0.15
2013,203,0.01,0.08,0.0,0.01
2013,204,0.0,0.0,0.0,0.0
2013,208,0.4,1.17,0.02,0.07
2013,212,0.0,0.0,0.0,0.0
2013,214,0.0,0.0,0.0,0.0
2013,218,0.01,0.08,0.0,0.0
2013,222,0.0,0.0,0.0,0.0
2013,226,0.0,0.0,0.0,0.0
2013,231,0.0,0.0,0.0,0.0
2013,232,0.0,0.0,0.0,0.0
2013,233,0.06,0.11,0.0,0.0
2013,238,0.0,0.0,0.0,0.0
2013,242,0.01,0.03,0.12,0.69
2013,246,0.0,0.0,0.01,0.01
2013,251,0.14,0.25,0.18,0.49
2013,258,0.0,0.01,0.03,1.33
2013,260,0.0,0.0,0.0,0.0
2013,262,0.0,0.0,0.0,0.0
2013,266,0.0,0.0,0.0,0.0
2013,268,0.0,0.0,0.0,0.0
2013,270,0.0,0.0,0.0,0.0
2013,275,0.0,0.0,0.0,0.0
2013,276,0.05,0.13,0.01,0.06
2013,288,0.0,0.0,0.0,0.0
2013,292,0.0,0.0,0.0,0.0
2013,296,348.46,163.49,0.0,0.0
2013,300,0.01,0.02,0.01,0.28
2013,304,0.03,0.05,0.0,0.0
2013,308,0.0,0.0,0.0,0.0
2013,316,0.0,0.0,0.0,0.0
2013,320,0.0,0.0,0.0,0.0
2013,324,0.0,0.0,0.0,0.0
2013,328,0.0,0.0,0.0,0.0
2013,332,0.0,0.0,0.0,0.0
2013,340,0.0,0.0,0.0,0.0
2013,344,0.05,0.1,0.01,0.03
2013,348,0.0,0.0,0.01,0.03
2013,352,221.93,16.83,42.85,34.9
2013,360,42.44,16.67,20.2,13.35
2013,364,0.0,0.0,0.01,0.01
2013,368,0.0,0.0,0.0,0.0
2013,372,1.03,0.63,14.72,8.64
2013,376,0.31,0.95,1.0,1.41
2013,380,0.0,0.01,0.0,0.01
2013,384,0.0,0.0,0.0,0.0
2013,388,0.0,0.0,0.0,0.0
2013,392,0.16,0.94,0.01,0.13
2013,398,0.0,0.0,0.0,0.0
2013,400,0.02,0.03,0.0,0.0
2013,404,0.51,0.09,0.54,0.3
2013,408,0.27,0.66,18.05,13.42
2013,410,3.6,6.17,0.14,1.71
2013,414,0.0,0.0,0.0,0.0
2013,417,0.0,0.0,0.0,0.0
2013,418,0.0,0.06,0.0,0.0
2013,422,0.0,0.04,0.0,0.0
2013,426,0.0,0.0,0.0,0.0
2013,428,0.33,0.58,91.77,2.1
2013,430,0.0,0.0,0.0,0.0
2013,434,0.0,0.0,0.0,0.0
2013,440,0.09,0.32,0.03,0.16
2013,442,0.0,0.01,0.0,0.0
2013,446,0.0,0.0,0.0,0.0
2013,450,30.94,9.38,27.56,13.31
2013,454,0.0,0.0,0.03,0.12
2013,458,0.18,0.14,0.15,0.11
2013,462,0.0,0.0,0.0,0.0
2013,466,0.0,0.0,0.0,0.0
2013,470,0.0,0.0,0.0,0.01
2013,478,0.0,0.0,0.0,0.0
2013,480,0.0,0.0,0.39,0.2
2013,484,0.09,0.03,0.06,0.12
2013,490,0.05,0.36,0.02,0.12
2013,496,0.0,0.0,0.0,0.0
2013,498,0.0,0.0,0.0,0.0
2013,499,0.0,0.0,0.0,0.0
2013,500,0.0,0.0,0.0,0.0
2013,504,4.18,4.48,7.84,20.26
2013,508,0.0,0.0,0.0,0.0
2013,512,0.0,0.0,0.0,0.0
2013,516,0.35,0.1,0.31,0.39
2013,520,0.0,0.0,0.0,0.0
2013,524,0.0,0.0,0.0,0.0
2013,528,0.09,0.47,0.06,0.13
2013,531,0.0,0.0,0.0,0.0
2013,533,0.0,0.0,0.0,0.0
2013,534,0.0,0.0,0.0,0.0
2013,535,0.0,0.0,0.0,0.0
2013,540,0.0,0.0,0.0,0.0
2013,548,0.0,0.0,0.0,0.0
2013,554,0.58,2.1,0.04,0.08
2013,558,0.0,0.0,0.0,0.0
2013,562,0.0,0.0,0.0,0.0
2013,566,0.0,0.0,0.0,0.0
2013,570,0.0,0.0,0.0,0.0
2013,574,0.0,0.0,0.0,0.0
2013,579,0.0,0.02,0.23,0.44
2013,580,0.0,0.0,0.0,0.0
2013,583,0.0,0.0,0.0,0.0
2013,584,0.0,0.0,0.0,0.0
2013,585,0.0,0.0,0.0,0.0
2013,586,0.02,0.02,0.0,0.0
2013,591,0.06,0.02,0.0,0.07
2013,598,1.44,0.43,0.0,0.0
2013,600,0.0,0.0,0.0,0.0
2013,604,0.12,0.11,39.76,38.58
2013,608,12.08,7.48,26.29,16.8
2013,612,0.0,0.0,0.0,0.0
2013,616,0.0,0.01,0.11,0.09
2013,620,0.05,0.03,0.81,0.99
2013,624,0.0,0.0,0.0,0.0
2013,626,0.0,0.0,0.0,0.0
2013,634,0.0,0.0,0.0,0.0
2013,642,0.01,0.02,0.0,0.0
2013,643,0.02,0.08,0.0,0.0
2013,646,0.0,0.0,0.0,0.0
